Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD16_LIS_5	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	19.0	5.0	7.0	57.0	3.0	1.0	1.0	1.0	2.0	10.0	3.0	69.0	55.0	1.0	2.0	2.0	2.0	12.0	1.0	1.0	1.0	16.0	1.0	3.0	62.0	39.0	20.0	105.0	0.0	1.0	2.0	20.0	8.0	6.0	15.0	0.0	1.0	66.0	2.0	0.0	1.0	0.0	15.0	36.0	37.0	3.0	10.0	14.0	4.0	20.0	16.0	2.0	0.0	12.0	1.0	207.0	41.0	2.0	4.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_6	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	19.0	1.0	9.0	45.0	3.0	1.0	1.0	0.0	2.0	9.0	3.0	68.0	55.0	1.0	1.0	3.0	2.0	15.0	1.0	1.0	1.0	17.0	2.0	3.0	70.0	33.0	22.0	109.0	1.0	1.0	1.0	26.0	8.0	4.0	13.0	1.0	1.0	61.0	1.0	1.0	1.0	0.0	14.0	40.0	39.0	3.0	9.0	12.0	4.0	15.0	9.0	2.0	0.0	13.0	1.0	195.0	26.0	2.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_8	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	18.0	3.0	9.0	43.0	3.0	1.0	1.0	0.0	2.0	9.0	3.0	62.0	54.0	1.0	1.0	3.0	2.0	14.0	1.0	1.0	1.0	14.0	1.0	4.0	70.0	39.0	18.0	107.0	0.0	1.0	3.0	22.0	8.0	5.0	13.0	0.0	1.0	53.0	1.0	1.0	1.0	0.0	18.0	35.0	35.0	2.0	13.0	13.0	4.0	15.0	17.0	2.0	0.0	15.0	1.0	207.0	39.0	3.0	5.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_LIS_9	LIS	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	24.0	3.0	9.0	61.0	3.0	1.0	1.0	1.0	2.0	10.0	3.0	67.0	66.0	1.0	1.0	3.0	2.0	13.0	1.0	1.0	1.0	19.0	2.0	5.0	68.0	44.0	21.0	111.0	1.0	2.0	3.0	23.0	8.0	6.0	12.0	1.0	1.0	63.0	1.0	0.0	1.0	0.0	19.0	40.0	37.0	3.0	11.0	12.0	4.0	20.0	19.0	2.0	0.0	16.0	1.0	212.0	44.0	3.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_1	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	22.0	5.0	9.0	58.0	3.0	1.0	1.0	1.0	2.0	11.0	3.0	70.0	59.0	1.0	1.0	3.0	3.0	15.0	1.0	1.0	1.0	18.0	1.0	3.0	58.0	35.0	21.0	110.0	1.0	2.0	3.0	23.0	8.0	5.0	12.0	1.0	1.0	66.0	2.0	1.0	1.0	1.0	17.0	43.0	37.0	2.0	7.0	13.0	4.0	18.0	13.0	2.0	0.0	10.0	1.0	208.0	35.0	2.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_10	NYC	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	10.0	86.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	77.0	78.0	1.0	4.0	3.0	3.0	19.0	1.0	1.0	1.0	27.0	1.0	5.0	74.0	49.0	26.0	129.0	1.0	2.0	3.0	27.0	8.0	6.0	18.0	1.0	1.0	69.0	1.0	1.0	1.0	1.0	23.0	52.0	41.0	3.0	12.0	16.0	4.0	21.0	19.0	2.0	1.0	16.0	1.0	221.0	48.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_11	NYC	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	11.0	92.0	3.0	1.0	1.0	1.0	2.0	14.0	5.0	76.0	75.0	1.0	2.0	3.0	3.0	17.0	1.0	1.0	1.0	27.0	2.0	5.0	78.0	52.0	27.0	127.0	1.0	1.0	3.0	26.0	8.0	6.0	17.0	2.0	1.0	67.0	2.0	1.0	1.0	0.0	22.0	44.0	40.0	3.0	13.0	17.0	4.0	21.0	22.0	2.0	1.0	16.0	1.0	224.0	49.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_12	NYC	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	10.0	68.0	4.0	1.0	1.0	1.0	2.0	11.0	4.0	75.0	70.0	1.0	2.0	3.0	3.0	18.0	1.0	1.0	1.0	20.0	2.0	5.0	78.0	44.0	26.0	123.0	1.0	2.0	3.0	27.0	8.0	6.0	15.0	2.0	1.0	68.0	1.0	1.0	1.0	1.0	21.0	47.0	40.0	3.0	12.0	18.0	4.0	22.0	19.0	2.0	0.0	17.0	1.0	218.0	46.0	4.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_13	NYC	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	31.0	7.0	10.0	99.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	77.0	79.0	1.0	3.0	3.0	3.0	19.0	1.0	1.0	1.0	28.0	2.0	4.0	81.0	49.0	26.0	127.0	1.0	2.0	3.0	27.0	8.0	6.0	17.0	2.0	1.0	74.0	2.0	1.0	1.0	0.0	23.0	53.0	40.0	3.0	14.0	18.0	4.0	22.0	20.0	2.0	1.0	13.0	1.0	223.0	53.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_14	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	25.0	5.0	9.0	85.0	3.0	1.0	1.0	1.0	2.0	12.0	4.0	71.0	72.0	1.0	2.0	3.0	3.0	17.0	1.0	1.0	1.0	23.0	1.0	6.0	67.0	48.0	23.0	113.0	1.0	2.0	2.0	22.0	8.0	5.0	14.0	1.0	1.0	66.0	1.0	1.0	1.0	0.0	20.0	46.0	39.0	3.0	13.0	14.0	4.0	20.0	16.0	2.0	0.0	16.0	1.0	218.0	45.0	8.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_15	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	7.0	10.0	96.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	71.0	73.0	1.0	3.0	2.0	3.0	15.0	1.0	1.0	1.0	22.0	1.0	6.0	75.0	51.0	25.0	123.0	1.0	1.0	3.0	23.0	8.0	6.0	17.0	1.0	1.0	67.0	2.0	1.0	2.0	0.0	22.0	45.0	38.0	2.0	12.0	17.0	4.0	22.0	18.0	2.0	1.0	12.0	1.0	220.0	49.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_16	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	7.0	9.0	95.0	3.0	1.0	1.0	1.0	2.0	12.0	4.0	73.0	74.0	1.0	4.0	3.0	3.0	20.0	1.0	1.0	1.0	25.0	2.0	6.0	77.0	50.0	24.0	123.0	1.0	2.0	3.0	21.0	8.0	6.0	18.0	2.0	1.0	69.0	1.0	1.0	1.0	1.0	22.0	50.0	41.0	3.0	14.0	17.0	4.0	21.0	19.0	2.0	1.0	12.0	1.0	221.0	55.0	6.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_17	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	29.0	4.0	9.0	72.0	3.0	1.0	1.0	1.0	2.0	11.0	4.0	71.0	71.0	1.0	3.0	3.0	2.0	16.0	1.0	1.0	1.0	26.0	2.0	5.0	64.0	39.0	25.0	113.0	1.0	2.0	1.0	22.0	8.0	5.0	15.0	2.0	1.0	63.0	2.0	1.0	1.0	0.0	13.0	48.0	39.0	2.0	10.0	12.0	4.0	17.0	13.0	2.0	0.0	17.0	1.0	204.0	40.0	4.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_18	NYC	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	31.0	6.0	10.0	97.0	3.0	1.0	1.0	1.0	2.0	11.0	4.0	77.0	78.0	1.0	3.0	3.0	3.0	17.0	1.0	1.0	1.0	26.0	2.0	4.0	77.0	46.0	24.0	125.0	1.0	2.0	3.0	27.0	8.0	6.0	18.0	2.0	1.0	68.0	1.0	1.0	1.0	1.0	22.0	54.0	40.0	3.0	13.0	17.0	4.0	22.0	18.0	2.0	0.0	13.0	1.0	222.0	47.0	5.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_19	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	25.0	7.0	10.0	69.0	3.0	1.0	1.0	2.0	2.0	9.0	4.0	70.0	64.0	1.0	1.0	3.0	2.0	15.0	1.0	1.0	1.0	25.0	3.0	6.0	65.0	40.0	22.0	115.0	1.0	2.0	1.0	24.0	8.0	5.0	17.0	2.0	1.0	67.0	1.0	1.0	1.0	0.0	17.0	46.0	38.0	3.0	9.0	15.0	4.0	18.0	13.0	2.0	1.0	12.0	1.0	210.0	41.0	3.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_2	NYC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	11.0	5.0	5.0	21.0	3.0	1.0	1.0	0.0	2.0	6.0	3.0	64.0	47.0	1.0	0.0	1.0	2.0	15.0	1.0	0.0	1.0	13.0	1.0	4.0	47.0	28.0	16.0	93.0	0.0	2.0	2.0	16.0	8.0	2.0	13.0	2.0	1.0	51.0	1.0	1.0	0.0	1.0	15.0	30.0	35.0	0.0	4.0	9.0	4.0	12.0	9.0	2.0	0.0	7.0	1.0	145.0	25.0	2.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_20	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	34.0	6.0	10.0	87.0	3.0	1.0	1.0	1.0	2.0	12.0	4.0	75.0	76.0	1.0	3.0	3.0	3.0	19.0	1.0	1.0	1.0	24.0	3.0	5.0	75.0	45.0	26.0	125.0	1.0	2.0	3.0	24.0	8.0	6.0	16.0	3.0	1.0	70.0	1.0	1.0	2.0	1.0	25.0	52.0	40.0	3.0	14.0	18.0	4.0	21.0	16.0	2.0	0.0	13.0	1.0	225.0	46.0	8.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_21	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	107.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	73.0	77.0	1.0	3.0	3.0	3.0	19.0	1.0	1.0	1.0	25.0	2.0	6.0	79.0	53.0	25.0	123.0	1.0	2.0	3.0	27.0	8.0	6.0	17.0	2.0	1.0	74.0	2.0	1.0	1.0	1.0	22.0	52.0	40.0	3.0	13.0	18.0	4.0	22.0	18.0	2.0	1.0	13.0	1.0	226.0	52.0	8.0	5.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_22	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	27.0	6.0	10.0	68.0	3.0	1.0	1.0	1.0	2.0	10.0	4.0	75.0	77.0	1.0	3.0	3.0	3.0	17.0	1.0	1.0	1.0	21.0	1.0	4.0	71.0	42.0	24.0	114.0	1.0	2.0	3.0	24.0	8.0	5.0	16.0	2.0	1.0	69.0	2.0	1.0	1.0	1.0	18.0	44.0	41.0	3.0	13.0	16.0	4.0	19.0	15.0	2.0	0.0	16.0	1.0	216.0	50.0	5.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_23	NYC	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	31.0	7.0	10.0	92.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	71.0	74.0	1.0	4.0	3.0	3.0	19.0	1.0	1.0	1.0	26.0	3.0	4.0	76.0	52.0	25.0	130.0	1.0	2.0	3.0	24.0	8.0	6.0	17.0	2.0	1.0	73.0	2.0	1.0	1.0	1.0	25.0	48.0	41.0	3.0	12.0	18.0	4.0	22.0	17.0	2.0	1.0	14.0	1.0	222.0	53.0	8.0	5.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_24	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	27.0	6.0	10.0	93.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	71.0	71.0	1.0	3.0	3.0	3.0	16.0	1.0	1.0	1.0	23.0	1.0	6.0	77.0	47.0	25.0	122.0	1.0	2.0	3.0	26.0	8.0	6.0	16.0	1.0	1.0	69.0	2.0	1.0	1.0	0.0	20.0	49.0	39.0	2.0	13.0	16.0	4.0	20.0	18.0	2.0	2.0	12.0	1.0	209.0	49.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_25	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	25.0	7.0	7.0	70.0	3.0	1.0	1.0	1.0	2.0	9.0	4.0	66.0	65.0	1.0	2.0	3.0	2.0	17.0	1.0	1.0	1.0	20.0	2.0	6.0	64.0	41.0	23.0	114.0	1.0	2.0	2.0	21.0	8.0	5.0	16.0	2.0	1.0	65.0	1.0	1.0	1.0	1.0	16.0	43.0	38.0	2.0	9.0	17.0	4.0	17.0	14.0	2.0	0.0	16.0	1.0	203.0	41.0	5.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_26	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	98.0	3.0	1.0	1.0	1.0	2.0	12.0	4.0	78.0	76.0	1.0	3.0	3.0	3.0	18.0	1.0	1.0	1.0	26.0	1.0	6.0	75.0	49.0	26.0	126.0	1.0	2.0	3.0	23.0	8.0	6.0	18.0	1.0	1.0	73.0	2.0	1.0	1.0	0.0	21.0	48.0	42.0	3.0	12.0	18.0	4.0	20.0	21.0	2.0	2.0	12.0	1.0	221.0	50.0	7.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_3	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	23.0	5.0	9.0	46.0	3.0	1.0	1.0	0.0	2.0	9.0	3.0	75.0	63.0	1.0	1.0	3.0	2.0	16.0	1.0	1.0	1.0	22.0	1.0	5.0	64.0	41.0	20.0	117.0	1.0	2.0	1.0	22.0	8.0	6.0	13.0	2.0	1.0	67.0	1.0	1.0	1.0	1.0	18.0	38.0	38.0	3.0	11.0	13.0	4.0	15.0	14.0	2.0	0.0	12.0	1.0	202.0	37.0	2.0	5.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_4	NYC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	25.0	6.0	10.0	63.0	3.0	1.0	1.0	1.0	2.0	11.0	4.0	70.0	59.0	1.0	1.0	3.0	3.0	14.0	1.0	1.0	1.0	20.0	1.0	4.0	66.0	35.0	26.0	111.0	0.0	2.0	1.0	21.0	8.0	6.0	14.0	1.0	1.0	68.0	1.0	1.0	1.0	0.0	18.0	43.0	37.0	1.0	10.0	12.0	4.0	19.0	13.0	2.0	0.0	13.0	1.0	205.0	41.0	6.0	5.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_5	NYC	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	28.0	7.0	9.0	60.0	3.0	1.0	1.0	1.0	2.0	11.0	5.0	73.0	71.0	1.0	3.0	3.0	2.0	17.0	1.0	1.0	1.0	22.0	1.0	4.0	70.0	41.0	24.0	121.0	1.0	2.0	1.0	19.0	8.0	5.0	16.0	1.0	1.0	66.0	1.0	1.0	1.0	0.0	18.0	47.0	42.0	3.0	12.0	15.0	4.0	19.0	15.0	2.0	1.0	12.0	1.0	217.0	42.0	3.0	4.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_6	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	27.0	5.0	8.0	57.0	3.0	1.0	1.0	1.0	2.0	11.0	5.0	67.0	68.0	1.0	1.0	3.0	3.0	16.0	1.0	1.0	1.0	24.0	1.0	3.0	67.0	42.0	24.0	111.0	1.0	2.0	3.0	24.0	8.0	5.0	16.0	1.0	1.0	61.0	1.0	1.0	1.0	1.0	20.0	47.0	35.0	3.0	13.0	14.0	4.0	19.0	13.0	2.0	0.0	16.0	1.0	206.0	39.0	2.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
