"Markers","pvalues","score","loc1","loc2","locs","adj_pvalues"
"kpsu",0.924616196853658,76.7368628632342,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3006139",0.997147449567553,14.9689782452328,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"roba",0.525774043603173,46.4266990715126,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ibea",0.997147449568275,14.5243515827164,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002683",0.990158480897224,86.5977456436786,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"sfaf",0.995149627300228,36.7110216880318,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"sfah",0.000388503582232688,15.7847601665133,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"kpss",0.000579225119746464,23.6183037009828,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"magawzy_k1",0.997147449568127,14.8560450218973,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002655",0.525774043603172,52.5712725754966,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3003013",0.990313227198165,100.816503107582,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"oqxa3",0.993438123844899,60.3145267330064,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"iron",0.525774043603173,46.6307541750888,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"flij",0.0311417623189449,83.4744380632937,"NYC","MIN","NYC_vs_MIN",0.181325422534502
"dfr",0.103827561654807,15.3827819558328,"NYC","MIN","NYC_vs_MIN",0.421143255700962
"kdea",0.60259871590729,50.8527817129148,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"gspc",0.997002264872709,22.4738696324866,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ybta",0.00687455922978861,54.5843084564704,"NYC","MIN","NYC_vs_MIN",0.0577143228361327
"ARO.3001338",0.00168696016304865,38.2821080279856,"NYC","MIN","NYC_vs_MIN",0.0243597047544225
"ARO.3001205",0.179846625105067,118.581411581199,"NYC","MIN","NYC_vs_MIN",0.666509042829103
"rpos",0.182782258282773,23.642625991153,"NYC","MIN","NYC_vs_MIN",0.666509042829103
"kpsm",0.000579225119746464,23.6183037009828,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"ykgkecpr",0.793575560456333,92.1061848539564,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3001827",0.99525223965051,30.2791210911213,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"nfae",0.997147449568652,14.7565981511924,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"gyra",0.602598715907291,51.8154942072326,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"kpsf",0.000579225119746464,23.6183037009828,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"ompk35",0.182782258282773,23.2903152736619,"NYC","MIN","NYC_vs_MIN",0.666509042829103
"mtfa",0.602598715907291,50.4665157621107,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3001059",0.991476356495706,98.8128391063607,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"wcag",0.0355910435093821,89.0793727219647,"NYC","MIN","NYC_vs_MIN",0.194672222831623
"flii",0.0509550831556477,91.9741824932844,"NYC","MIN","NYC_vs_MIN",0.262782643131269
"espy3",0.000388503582232684,16.8130669942306,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"gspk",0.997002264872709,22.4738696324866,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"irod",0.994944214629594,48.7163845322242,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ec145",0.270885201909221,30.3802498412719,"NYC","MIN","NYC_vs_MIN",0.905458869344714
"clbh",0.0232178707895944,80.5527641939355,"NYC","MIN","NYC_vs_MIN",0.147046515000765
"dotutssl",0.990024129795441,77.7126565921554,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"oqxa8",0.993438123844899,60.3145267330064,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"fima",0.807278099703805,68.3080100589768,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002676",0.99007115167388,86.6358681177468,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"clbf",0.995252239651049,29.6942148210271,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"vipatssb",0.990024129785642,80.1810618218942,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"shua",0.0136917908294552,70.9431339606877,"NYC","MIN","NYC_vs_MIN",0.0932591790459124
"emre",0.00375165195826384,47.778210037551,"NYC","MIN","NYC_vs_MIN",0.0410407986949468
"ARO.3000230",0.793575560456332,95.8110354371862,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3004550",0.525774043603172,52.5712725754966,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3005009",0.270885201909222,33.776929110841,"NYC","MIN","NYC_vs_MIN",0.905458869344714
"merr",0.991676748488648,80.1965690224452,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"lpfa",0.995149627299133,36.399730719485,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"argr",0.998738393652906,5.26040863557775,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"virb",0.614783031821776,101.584368865317,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"acra",0.103827561654807,15.7931936570878,"NYC","MIN","NYC_vs_MIN",0.421143255700962
"cusa",0.444510069144293,44.1994700654513,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"gyrb",0.444510069144293,42.0908309133166,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"oqxb25",0.60259871590729,51.0402722362349,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002596",0.991371127695911,105.61615131002,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3000873",0.0694762040204053,101.719831090882,"NYC","MIN","NYC_vs_MIN",0.353252248610793
"cusf",0.367315664878916,116.654534288162,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"aac3ii",0.995252239650535,29.7109517651964,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"rcsb",0.359156497233147,36.5117059846741,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002579",0.0763849280652612,98.1292352793939,"NYC","MIN","NYC_vs_MIN",0.380111888213125
"ARO.3001086",0.995252239650535,29.7109517651964,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"oqxa11",0.993438123844899,60.3145267330064,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"porin",0.98986484278318,67.8081956275705,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"papg",0.103827561654807,15.7381443103077,"NYC","MIN","NYC_vs_MIN",0.421143255700962
"wzm",0.991874420750019,70.5472560077381,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"alla",0.00687455922978856,54.7346090744123,"NYC","MIN","NYC_vs_MIN",0.0577143228361327
"glpt",0.359156497233147,36.3995067110699,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"fime",0.970920704435576,81.7493928570814,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3001130",0.994944214619575,52.689243470626,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"roma",0.990313227204702,95.4148601830379,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3002642",0.682760915689895,102.761549535885,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"csgg",0.0311417623189449,83.4744380632937,"NYC","MIN","NYC_vs_MIN",0.181325422534502
"ARO.3002641",0.444510069144293,44.9572065942354,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"manb",0.431121199380006,110.342209835141,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"focc",0.991150841139443,115.555997608772,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"oqxb5",0.904335135295463,32.5768411930564,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3004552",0.991273294639765,108.673573384813,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"scintssj",0.99002412979427,81.3358950590474,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"sfax",0.000388503582232673,15.9010322196886,"NYC","MIN","NYC_vs_MIN",0.0110052772751828
"mdlb",0.359156497233147,36.3742432172581,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"tssj",0.99700226487452,23.1896152480338,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"acrr",0.990383406635942,102.625924270405,"NYC","MIN","NYC_vs_MIN",0.998738393652906
"ARO.3000167",0.442632496739245,66.5336470781404,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"ARO.3002847",0.442715485141486,138.593793883377,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"mrkb",0.67607638484815,122.969191105068,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"enta",0.757675482641082,58.3335071134133,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fepa",0.0598372883009418,37.0548169433537,"NYC","BAL","NYC_vs_BAL",0.394284988982992
"cyca",0.149139888716116,26.7025545924527,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"csge",0.991842004658561,82.8824973666372,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"iucc",0.162541415663177,74.6578041317137,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"espx6",0.997158308423511,14.6406236206777,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"hlya",0.995395664594877,23.7145565958617,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fliz",0.991804409808766,85.8658703223611,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"papc",0.0362216332005523,29.3955792971695,"NYC","BAL","NYC_vs_BAL",0.290560492413126
"ARO.3000174",0.753165754703446,75.8189125679522,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"mdfa",0.30688880083684,54.8956591330285,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"oqxb9",0.00903055474011507,98.843647864787,"NYC","BAL","NYC_vs_BAL",0.12981141101309
"clbs",0.157326475793616,47.9970855605898,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"fepd",0.291129504187688,34.8560159048632,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"chus",0.244697409868429,105.591972020464,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"nfsa",0.301945670088166,113.086868576256,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"ARO.3001877",0.997102920140964,12.5537205542872,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"mrkc",0.148541292713725,82.8102606726329,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"ARO.3002856",0.528931552138409,107.992627818134,"NYC","BAL","NYC_vs_BAL",0.966216548213232
"ARO.3004826",0.991923454732357,76.9002249890067,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"rmpa",0.995097575014167,26.2642420175109,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"gspf",0.995395664595139,22.473869674104,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"tssc",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002137",0.997102920140964,12.5537205542872,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"gale",0.442632496739245,60.5023882531602,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"clbk",0.261328995040058,55.5297513086867,"NYC","BAL","NYC_vs_BAL",0.725040595261515
"ARO.3001098",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"mphd",0.995277851272391,27.7252793639745,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3001169",0.668458030487096,90.4919594796887,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"yagzecpa",0.55585135895501,92.1413839796433,"NYC","BAL","NYC_vs_BAL",0.99567549249708
"ARO.3002660",0.244930133637941,48.7872087534716,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"allr",0.24469740986843,102.549638901626,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"gspm",0.995277851271401,30.1388814180637,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"espl1",0.995277851291741,30.4675335652794,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"sila",0.149139888716116,26.5360932841533,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"ARO.3000375",0.753165754703445,75.2342350351632,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3000166",0.30688880083684,61.4178209509226,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"fepb",0.123493719018354,109.576413934074,"NYC","BAL","NYC_vs_BAL",0.59928617179216
"ARO.3002848",0.368585679550846,133.539332756823,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"ARO.3001396",0.402005953636982,82.7438792456146,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"asla",0.995126035012825,42.0076761794249,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"parc",0.571460812898046,55.9337425514979,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002684",0.442632496739245,66.0003897516325,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"papa",0.494303973229993,39.3681506374049,"NYC","BAL","NYC_vs_BAL",0.907453562795361
"mrkd",0.422524224907579,128.184031487209,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"tssf",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3001071",0.419416984870709,23.2710323496294,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"clbp",0.261328995040055,54.9487593674322,"NYC","BAL","NYC_vs_BAL",0.725040595261515
"ARO.3003154",0.806838937226742,44.5396093794064,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002605",0.306888800836841,61.7461755602638,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"ARO.3001784",0.994924757752573,33.9499790447882,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3001778",0.24460594743471,117.860556284652,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"irp1",1.62217272385916e-06,88.9697531040712,"NYC","BAL","NYC_vs_BAL",5.9858173510403e-05
"flia",0.991804409807365,82.214029675598,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ybte",6.72191801395311e-06,102.952948873171,"NYC","BAL","NYC_vs_BAL",0.000206698978929058
"arr",0.00220412469729609,44.8860346170968,"NYC","BAL","NYC_vs_BAL",0.0387296196810598
"entb",0.324047370838244,73.2007478080796,"NYC","BAL","NYC_vs_BAL",0.79715653226208
"fimb",0.379434890250402,116.157209321511,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"eae",0.995395664594877,23.7145565958617,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ybtt",4.91354071271127e-07,100.658990083281,"NYC","BAL","NYC_vs_BAL",3.66261239286438e-05
"ARO.3000168",0.442632496739245,66.0003897516325,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"gnd",0.112277976028068,43.9591456580256,"NYC","BAL","NYC_vs_BAL",0.575424627143847
"fimc",0.29112950418769,35.7805616713634,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"senb",0.997158308309625,14.9036663040707,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002533",0.442632496739245,66.0003897516325,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"sfay",0.826184290394201,143.176729650539,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"clbo",0.157326475793616,47.9970855605898,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"ARO.3002735",0.995395664593016,23.0732782060776,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"papf",0.112277976028068,43.4333415973411,"NYC","BAL","NYC_vs_BAL",0.575424627143847
"chux",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002132",0.997158308306677,14.9856449931371,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fha",0.992332619773392,47.3951739203789,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"vgrgtssi",0.992332619773392,47.3951739203789,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fabi",0.555851358955008,87.8929525558089,"NYC","BAL","NYC_vs_BAL",0.99567549249708
"ARO.3002601",0.338915407046412,66.273700883275,"NYC","BAL","NYC_vs_BAL",0.82821049801408
"ampc1",0.99225411005807,52.1265036150247,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ompr",0.0724518342276724,28.5588210719903,"NYC","BAL","NYC_vs_BAL",0.445578780500185
"wcaj",0.141533807670589,146.130530835847,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"gspi",0.995395664595139,22.473869674104,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"drap",0.997102920140963,12.6415590221569,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fimi",0.936603305525903,81.7371272351127,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"gspj",0.995395664595139,22.473869674104,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"espx5",0.995192928417988,36.7334938318303,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3000412",0.395395875197163,54.3321006882503,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"folc",0.678678004951749,66.1317463384821,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fepg",0.995182320770478,18.6895258783661,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"chuv",0.81168625451513,110.475843800184,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"cyaa",0.678678004951748,60.356529929568,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"tesa",0.721728921055276,47.7300092983617,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"shuy",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002714",0.000112794424769668,64.3295135380783,"NYC","BAL","NYC_vs_BAL",0.00297293876714339
"galf",0.374347449719829,93.8926088960637,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"phoq",0.442632496739245,62.8389707048486,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"lpfa1",0.995126035055321,41.5693027750669,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3003839",0.621782366833752,150.334640046725,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ybtq",8.9332009582058e-07,91.6856349615009,"NYC","BAL","NYC_vs_BAL",3.66261239286438e-05
"ARO.3002826",0.594260008024905,70.885372718227,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"fliq",0.0554745268974858,96.8461830188654,"NYC","BAL","NYC_vs_BAL",0.394284988982992
"fliy",0.571460812898046,53.7055754718707,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"papk",0.997158308309435,14.5243515675024,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"kpse",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"yagwecpd",0.0132930199025237,109.322888770182,"NYC","BAL","NYC_vs_BAL",0.158229817549395
"tssg",0.0274633931581078,116.768166919814,"NYC","BAL","NYC_vs_BAL",0.26668400198268
"rnfc",0.00184589985302231,110.730073731391,"NYC","BAL","NYC_vs_BAL",0.0358493181981701
"ybtu",1.25954019753261e-07,88.7357479970494,"NYC","BAL","NYC_vs_BAL",3.66261239286438e-05
"mrkh",0.807678628276631,140.246434718534,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002592",0.997158308308286,14.7565981359784,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"chuw",0.995277851288107,29.4392267375621,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"oqxb20",0.352607734171008,57.2074026923949,"NYC","BAL","NYC_vs_BAL",0.83405290967373
"ARO.3003109",0.194977801373034,52.7509382217556,"NYC","BAL","NYC_vs_BAL",0.628695291324698
"irob",0.104781306551124,78.7925198535538,"NYC","BAL","NYC_vs_BAL",0.575424627143847
"fepc",0.0362216332005522,29.3955792971695,"NYC","BAL","NYC_vs_BAL",0.290560492413126
"ARO.3001066",0.997102920140964,12.4324713106544,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"flig",0.991669342742341,90.7137741055887,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"alld",0.0174395706153624,109.030819851414,"NYC","BAL","NYC_vs_BAL",0.195006107789962
"fes",0.753165754703444,70.3469731885998,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3000149",0.355191729304643,131.859028781504,"NYC","BAL","NYC_vs_BAL",0.83481368225104
"ybts",8.9332009582058e-07,91.6856349615009,"NYC","BAL","NYC_vs_BAL",3.66261239286438e-05
"asta",0.753165754703444,69.2609083210457,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"alls",0.0313882000765251,140.288571262151,"NYC","BAL","NYC_vs_BAL",0.290560492413126
"ARO.3000860",0.442632496739245,66.0003897516325,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"ARO.3002695",0.681012720234789,140.301852365856,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"iroc",0.235126355212715,76.5542923816533,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"iucd",0.487616979604557,84.3761912836693,"NYC","BAL","NYC_vs_BAL",0.899653327370407
"clbg",0.157326475793616,47.9970855605898,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"clbn",0.390862012006439,61.1408991473562,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"rpsl",0.0598372883009414,36.7194324497977,"NYC","BAL","NYC_vs_BAL",0.394284988982992
"clbi",0.261328995040056,54.7280632530945,"NYC","BAL","NYC_vs_BAL",0.725040595261515
"clbe",0.157326475793616,47.9970855605898,"NYC","BAL","NYC_vs_BAL",0.605836185653658
"entc",0.0410718062387418,71.0318525251512,"NYC","BAL","NYC_vs_BAL",0.315739510460328
"cuss",0.594260008024904,70.9390860924536,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ompk36",0.995255883900765,16.8761307032886,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002831",0.306888800836839,57.0797135501836,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"ARO.3004089",0.30688880083684,61.4178209509226,"NYC","BAL","NYC_vs_BAL",0.765148429113476
"feob",0.99218508767112,56.8316744245771,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"hcp1tssd1",0.997158308309435,14.5243515675024,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002312",0.806111379656972,56.0893063265613,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"entf",0.000365359188527625,111.177170893889,"NYC","BAL","NYC_vs_BAL",0.00842609628541836
"ARO.3006251",0.997158308308839,14.952449210319,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"iroe",0.123493719018354,107.197483565434,"NYC","BAL","NYC_vs_BAL",0.59928617179216
"ARO.3002796",0.995192928437449,35.5135282738809,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3002535",0.244697409868429,106.596585059762,"NYC","BAL","NYC_vs_BAL",0.700614103196901
"espr1",0.992332619765929,47.758488571613,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"shut",0.995395664592349,22.3578951588033,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"estxsat1",0.997158308309098,15.5526583952197,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3003020",0.849860517813342,149.17857877769,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"ARO.3000316",0.936603305525901,83.8410105225707,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"amph",0.442632496739245,59.8767849901668,"NYC","BAL","NYC_vs_BAL",0.842072237202105
"fimg",0.795762539998784,85.4657918676129,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"gspa",0.995395664595139,22.473869674104,"NYC","BAL","NYC_vs_BAL",0.997158308423511
"gspd",0.244697409868429,105.764234214978,"NYC","BAL","NYC_vs_BAL",0.700614103196901
