Sample	City	Taxon	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	detoxification of reactive carbonyls in chloroplasts	ethylene glycol biosynthesis	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	lactate biosynthesis (archaea)	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
NYC_Kl_2017_GCF_002856915.1	NYC	Kl	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	23.666666666666668	28.833333333333332	9.7	25.333333333333332	105.33333333333333	17.5	1.6666666666666667	0.0	1.0	7.75	20.666666666666668	18.666666666666668	84.96190476190476	81.86666666666666	1.2105263157894737	1.0	2.5	24.0	22.677705627705627	1.2857142857142858	1.0	1.4285714285714286	24.833333333333332	1.4	14.666666666666668	183.88131868131867	115.33461538461539	59.267857142857146	172.75357142857143	0.0	1.0	2.2	64.85	14.738383838383838	13.666666666666668	47.96818181818182	0.0	10.333333333333334	188.89620811287477	10.0	0.0	1.0	33.65952380952381	131.75	54.45	4.333333333333333	12.0	22.5	6.6000000000000005	41.333333333333336	36.916666666666664	2.0	14.5	1.4444444444444444	888.7594274146905	97.625	10.0	15.933333333333334	18.886904761904763	1.6	2.0	1.0	1.5	0.0	8.11111111111111	0.0	0.0	5.25	1.25	1.5625	4.666666666666667	0.0	0.0	1.6923076923076923	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	2.0	2.75
NYC_Kl_2017_GCF_002856945.1	NYC	Kl	0.0	0.0	1.0	1.5	2.5	1.0	1.0	1.0	24.33333333333333	28.666666666666668	9.6	26.333333333333332	110.58333333333333	19.5	1.0	0.0	1.0	7.75	20.666666666666668	17.666666666666668	89.91944444444445	86.95	1.2	1.0	4.0	24.0	21.35310245310245	1.2857142857142858	1.0	1.4285714285714286	33.833333333333336	1.2	14.5	186.16703296703298	116.88846153846154	60.351190476190474	173.35714285714286	0.0	1.0	2.2	65.18333333333334	15.61969696969697	13.333333333333334	50.768181818181816	0.0	11.333333333333334	215.49647266313934	11.0	0.0	1.0	33.80238095238095	134.25	63.699999999999996	5.0	12.666666666666666	23.0	6.133333333333333	42.583333333333336	39.333333333333336	2.0	15.333333333333332	1.5555555555555556	938.4764866712235	96.925	10.0	16.57777777777778	16.71785714285714	1.6	2.0	1.0	1.5	0.0	8.11111111111111	0.0	1.0	5.5	1.25	1.5625	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002856995.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.666666666666668	29.833333333333332	7.4	26.0	111.43333333333334	17.5	1.0	1.5	1.0	7.75	24.416666666666668	18.666666666666668	90.53888888888889	81.41666666666667	1.2	1.0	4.0	26.0	19.62806637806638	1.2857142857142858	1.0	1.4285714285714286	34.833333333333336	1.2	10.0	182.6754884004884	117.41602564102564	57.951190476190476	168.42619047619047	0.0	1.0	2.2	68.91666666666666	14.495454545454546	13.666666666666668	49.10757575757576	0.0	9.666666666666666	204.20758377425045	10.666666666666666	0.0	1.0	27.159523809523808	132.5	55.25	4.666666666666667	11.666666666666666	20.0	5.933333333333334	40.33333333333333	39.333333333333336	2.0	14.5	1.5	914.1643036787774	97.00833333333334	10.0	15.733333333333334	14.798809523809524	1.6	1.6	1.0	1.5	0.0	9.11111111111111	0.0	0.0	5.0	1.25	1.4375	5.0	0.0	0.0	1.4615384615384617	6.5	1.0	1.0	1.25	0.0	1.0	0.0	1.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002857005.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.666666666666668	27.5	9.5	26.333333333333332	108.18333333333334	17.5	1.6666666666666667	0.0	1.0	8.25	19.25	18.666666666666668	88.51468253968254	88.11666666666667	1.2222222222222223	1.0	2.5	26.0	22.59004329004329	1.2857142857142858	1.0	1.4285714285714286	27.333333333333332	1.2	14.833333333333332	179.81941391941393	118.36153846153846	58.05119047619048	174.03452380952382	0.0	1.0	1.0	69.75	14.905050505050504	8.666666666666666	48.64242424242424	0.0	11.0	212.1516754850088	10.333333333333332	0.0	1.0	33.30238095238095	136.75	54.5	5.0	16.0	19.0	5.466666666666667	40.833333333333336	38.333333333333336	2.0	14.5	1.5555555555555556	876.1390841614526	97.79166666666667	10.0	16.57777777777778	16.71785714285714	1.6	1.8	1.0	1.5	0.0	8.555555555555555	0.0	0.0	0.0	1.25	1.4375	5.0	0.0	0.0	1.5384615384615383	13.0	1.0	1.0	1.25	0.0	1.0	0.0	1.5	1.0	1.0	2.5
NYC_Kl_2017_GCF_002857035.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	25.0	28.5	8.5	25.333333333333332	123.25	17.5	1.6666666666666667	0.0	1.0	9.0	19.25	24.333333333333332	85.97023809523809	83.78333333333333	1.263157894736842	1.0	4.0	38.0	22.936075036075035	1.2857142857142858	1.0	1.4285714285714286	40.833333333333336	1.2	9.0	206.9181623931624	137.77179487179487	69.35119047619048	170.77261904761906	0.0	1.0	1.0	78.25	16.52171717171717	9.666666666666666	50.92272727272727	0.0	10.333333333333334	186.96816578483245	11.0	0.0	1.0	32.516666666666666	157.16666666666666	55.166666666666664	5.333333333333333	9.0	20.5	6.133333333333333	43.333333333333336	35.46666666666667	2.0	14.5	1.5555555555555556	973.4038676236045	105.66666666666667	10.0	18.91111111111111	16.208333333333332	1.6	1.8	1.0	1.5	0.0	10.666666666666666	0.0	0.0	5.0	1.25	1.4375	7.0	0.0	0.0	1.5384615384615383	12.0	1.0	1.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857065.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.666666666666668	28.333333333333332	9.5	26.5	115.01666666666667	17.5	1.6666666666666667	2.0	1.0	8.5	20.416666666666668	20.666666666666668	87.4563492063492	83.36666666666667	1.2	1.0	4.0	30.0	22.732900432900433	1.3333333333333333	1.0	1.3333333333333333	37.083333333333336	1.2	15.5	186.7670634920635	119.97820512820513	60.93452380952381	172.61785714285713	0.0	2.0	1.0	67.58333333333333	14.003787878787879	12.666666666666668	45.89090909090909	0.0	10.666666666666666	194.1521164021164	11.0	0.0	1.0	33.80238095238095	144.75	54.916666666666664	5.0	16.666666666666668	23.0	7.199999999999999	41.333333333333336	41.35	2.0	14.5	1.7777777777777777	940.4262732881153	102.425	10.0	15.455555555555556	16.71785714285714	1.6	0.0	1.0	1.6666666666666667	0.0	9.444444444444445	0.0	0.0	0.0	1.25	1.4375	5.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.25
NYC_Kl_2017_GCF_002857085.1	NYC	Kl	0.0	0.0	1.0	1.5	2.5	1.0	1.0	1.0	23.666666666666668	29.666666666666664	9.6	26.333333333333332	107.58333333333333	19.5	1.0	0.0	1.0	7.75	20.666666666666668	17.666666666666664	89.7468253968254	86.11666666666667	1.2	1.0	2.5	24.0	20.74906204906205	1.2857142857142858	1.0	1.4285714285714286	33.833333333333336	1.2	14.666666666666668	195.83608058608058	116.68653846153846	60.35119047619048	173.15119047619046	0.0	1.0	2.2	62.85	15.619696969696971	13.333333333333332	48.768181818181816	0.0	11.333333333333334	207.99647266313934	11.0	0.0	1.0	33.80238095238095	134.25	54.86666666666667	5.0	12.666666666666668	23.0	5.066666666666666	42.58333333333333	39.33333333333333	2.0	15.333333333333332	1.3333333333333333	941.8931533378902	96.925	10.0	16.57777777777778	16.71785714285714	1.6	2.0	1.0	1.5	0.0	8.11111111111111	0.0	0.0	5.5	1.25	1.5625	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857115.1	NYC	Kl	0.0	0.0	1.0	2.0	3.0	1.0	1.0	1.0	22.333333333333332	32.333333333333336	9.7	25.166666666666668	100.33333333333333	15.5	1.0	3.5	1.0	6.75	19.5	15.666666666666668	89.52619047619048	96.71666666666667	1.15	1.0	4.0	20.0	20.0281746031746	1.2857142857142858	1.0	1.4285714285714286	30.75	1.0	12.0	164.6690476190476	108.7	57.28333333333333	164.5654761904762	0.0	1.0	2.2	65.5	16.682828282828282	15.5	48.054545454545455	0.0	10.666666666666666	196.47134038800706	10.666666666666666	0.0	1.0	27.30238095238095	120.25	55.03333333333333	3.0	14.916666666666668	23.0	5.166666666666666	36.25	32.63333333333333	2.0	18.166666666666668	1.375	928.8218299244616	92.825	10.0	15.933333333333334	15.433333333333334	1.6	2.4	1.0	1.75	1.3333333333333333	6.666666666666667	1.0	0.0	5.0	1.0	1.625	4.333333333333333	3.6666666666666665	0.0	1.6153846153846154	5.5	1.0	2.0	1.75	0.0	1.0	0.0	1.5	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857125.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.5	3.5	1.0	1.0	1.0	22.333333333333332	28.416666666666664	9.6	25.5	119.41666666666667	17.0	1.6666666666666667	0.0	1.0	10.666666666666666	22.083333333333332	21.0	88.32142857142857	93.1	1.15	1.0	4.0	30.0	22.732900432900433	1.2857142857142858	0.0	1.4285714285714286	38.083333333333336	1.2	14.333333333333334	187.2313492063492	124.4948717948718	62.71785714285714	171.14642857142857	0.0	1.0	2.2	70.25	15.003787878787879	14.0	46.59090909090909	0.0	9.333333333333334	203.05044091710758	11.0	0.0	1.0	32.945238095238096	144.58333333333334	54.86666666666667	3.666666666666667	14.416666666666668	22.5	7.199999999999999	41.333333333333336	39.15	2.0	20.333333333333332	1.7777777777777777	935.9846066214487	97.84166666666667	10.0	17.244444444444444	16.59285714285714	1.6	2.0	1.0	2.0	0.0	9.444444444444445	1.0	0.0	5.75	1.25	1.5	5.666666666666667	0.0	0.0	1.7692307692307692	6.5	1.0	2.0	1.5	0.0	1.0	0.0	1.5	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857135.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.0	27.0	9.5	25.166666666666668	100.55	17.5	1.0	0.0	1.0	9.0	19.666666666666668	17.333333333333332	85.17857142857143	79.71666666666667	1.25	1.0	3.5	24.0	20.423809523809524	1.2857142857142858	1.0	1.4285714285714286	32.833333333333336	1.2	13.5	166.22872405372405	109.91410256410256	57.43452380952381	162.6297619047619	0.0	1.0	1.0	67.5	13.176767676767676	11.333333333333332	41.97727272727273	0.0	9.666666666666666	211.0067901234568	11.0	0.0	1.0	30.75	132.25	51.86666666666667	3.333333333333333	11.166666666666668	22.5	5.933333333333334	39.833333333333336	30.333333333333332	0.0	16.666666666666668	1.4444444444444444	910.8397653516074	90.13809523809523	9.0	17.27777777777778	16.551190476190477	1.6	1.8	1.0	1.5	0.0	8.11111111111111	0.0	0.0	5.5	1.25	1.3333333333333333	4.666666666666667	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.25	3.6	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857205.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.0	2.5	1.0	1.0	1.0	23.666666666666668	27.583333333333332	8.5	26.166666666666668	115.91666666666667	17.5	1.6666666666666667	0.0	1.0	8.25	20.916666666666668	18.666666666666668	85.89801587301588	82.36666666666667	1.2	1.0	4.0	26.0	21.13203463203463	1.2857142857142858	1.0	1.4285714285714286	36.083333333333336	1.2	13.833333333333334	177.36822344322343	119.62820512820512	60.351190476190474	170.21785714285716	0.0	1.0	1.0	70.75	14.668939393939393	13.0	49.14242424242424	0.0	10.333333333333334	216.2216931216931	11.0	0.0	1.0	33.80238095238095	135.75	54.916666666666664	5.0	13.916666666666666	23.0	5.066666666666666	40.33333333333333	40.6	2.0	15.5	1.3333333333333333	970.2360104807474	98.75833333333334	10.0	16.57777777777778	16.71785714285714	1.6	1.8	1.0	1.5	0.0	8.555555555555555	1.0	0.0	5.75	1.25	1.625	5.0	0.0	0.0	1.6153846153846154	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
NYC_Kl_2017_GCF_002857235.1	NYC	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	22.333333333333332	27.333333333333332	8.5	24.5	98.43333333333334	17.5	1.3333333333333333	0.0	1.0	6.75	20.166666666666668	15.666666666666668	84.9063492063492	85.86666666666666	1.2105263157894737	1.0	4.0	20.0	19.654329004329004	1.2857142857142858	1.0	1.2857142857142858	24.083333333333332	1.2	11.833333333333332	163.15082417582417	108.48095238095239	55.05119047619048	165.5845238095238	0.0	1.0	2.2	63.5	14.071717171717172	12.0	39.519696969696966	0.0	10.0	181.35386904761904	10.666666666666666	0.0	1.0	25.30238095238095	119.0	54.03333333333333	4.666666666666667	13.666666666666668	22.0	6.466666666666667	37.583333333333336	29.016666666666666	2.0	12.0	1.5555555555555556	857.7999745868167	76.45833333333333	10.0	13.277777777777779	15.925	1.6	1.6	1.0	1.5	0.0	7.222222222222222	0.0	0.0	5.25	1.25	1.6	4.0	0.0	0.0	1.5384615384615383	6.0	1.0	1.0	1.25	0.0	1.0	0.0	1.5	1.0	1.5	2.25
NYC_Kl_2017_GCF_002857315.1	NYC	Kl	0.0	0.0	1.3333333333333333	1.0	3.5	1.0	0.0	0.0	22.333333333333332	31.75	6.5	26.666666666666668	112.93333333333334	17.0	1.6666666666666667	0.0	1.0	8.25	22.25	18.666666666666668	88.30079365079365	91.91666666666667	1.2	1.0	2.5	26.0	21.42813852813853	1.2857142857142858	1.0	1.4285714285714286	34.75	1.2	13.833333333333334	172.44215506715506	125.09487179487179	61.01785714285714	166.51785714285714	0.0	1.0	1.0	59.0	13.670454545454545	8.0	44.55151515151515	0.0	10.666666666666666	216.87760141093474	7.333333333333333	0.0	1.0	35.68333333333333	122.08333333333333	49.888888888888886	5.0	13.666666666666666	20.666666666666668	7.199999999999999	39.416666666666664	41.016666666666666	2.0	19.666666666666668	1.7777777777777777	877.4021793995478	91.21666666666667	9.0	16.57777777777778	16.71785714285714	1.6	1.8	0.0	2.0	0.0	8.555555555555555	0.0	0.0	5.75	1.25	1.6666666666666667	5.0	0.0	0.0	1.8333333333333333	6.5	1.0	1.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
SAN_Kl_2016_GCF_019928325.1	SAN	Kl	0.0	0.0	1.0	1.0	1.5	1.0	1.0	1.0	23.0	29.0	9.5	26.166666666666668	98.86666666666666	17.5	1.0	0.0	1.0	7.75	16.75	16.333333333333332	85.69682539682539	72.11666666666666	1.3	1.0	4.0	24.0	20.417748917748916	1.3333333333333333	1.0	1.5	34.83333333333333	1.2	8.0	174.43055555555554	117.33461538461539	61.101190476190474	178.2511904761905	0.0	1.0	1.0	58.25	14.003030303030304	8.666666666666666	49.56818181818182	0.0	10.666666666666666	208.64391534391535	11.666666666666668	1.0	1.0	33.18333333333333	137.83333333333334	56.144444444444446	5.0	12.5	19.5	5.933333333333334	38.0	43.38333333333333	2.0	10.5	1.4444444444444444	961.5931564049985	99.51666666666667	8.0	18.766666666666666	16.59285714285714	1.6	0.0	1.0	1.0	0.0	8.11111111111111	0.0	0.0	5.75	1.25	1.375	4.666666666666667	0.0	0.0	1.3846153846153846	6.5	1.0	2.0	1.25	0.0	1.0	0.0	3.0	1.0	1.5	2.5
SAN_Kl_2017_GCF_019927925.1	SAN	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	23.666666666666668	28.333333333333332	9.6	26.166666666666668	113.16666666666667	17.5	1.6666666666666667	0.0	1.0	8.25	20.666666666666668	18.666666666666668	86.80634920634921	78.03333333333333	1.2	1.0	4.0	26.0	21.183982683982684	1.2857142857142858	1.0	1.4285714285714286	37.083333333333336	1.4	15.166666666666668	184.13495115995116	116.99294871794872	61.634523809523806	174.6654761904762	0.0	1.0	2.2	70.75	14.16969696969697	12.333333333333334	45.342424242424244	0.0	10.333333333333334	221.8679012345679	11.333333333333332	0.0	1.0	33.80238095238095	139.25	55.25	5.0	13.0	23.5	5.066666666666666	40.166666666666664	38.58333333333333	2.0	14.5	1.3333333333333333	949.8394767513189	98.09166666666667	10.0	17.0	17.60238095238095	1.6	1.8	1.0	1.5	0.0	8.555555555555555	0.0	0.0	5.75	1.25	1.5	5.0	3.6666666666666665	0.0	1.6153846153846154	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
SAN_Kl_2018_GCF_019927725.1	SAN	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	24.33333333333333	27.333333333333332	8.5	26.166666666666668	114.16666666666667	17.5	1.6666666666666667	0.0	1.0	8.75	20.416666666666668	19.666666666666668	86.7563492063492	77.7	1.2	1.0	5.5	28.0	21.24112554112554	1.2857142857142858	1.0	1.4285714285714286	37.583333333333336	1.2	14.5	182.34447496947496	123.19294871794872	63.30119047619048	175.8654761904762	1.0	1.0	2.2	73.0	14.336363636363636	12.666666666666668	47.71666666666667	0.0	10.0	219.28924162257496	11.333333333333332	0.0	1.0	34.80238095238095	140.75	55.916666666666664	5.0	14.0	23.5	5.066666666666666	40.833333333333336	39.33333333333333	2.0	14.5	1.3333333333333333	959.107333894176	100.79166666666667	10.0	17.22222222222222	16.71785714285714	1.6	1.8	1.0	1.5	0.0	9.0	0.0	0.0	6.0	1.25	1.5	5.333333333333333	0.0	0.0	1.5384615384615383	6.5	1.0	2.0	1.25	0.0	1.0	0.0	2.0	1.0	1.5	2.5
SAN_Kl_2018_GCF_019927885.1	SAN	Kl	0.0	0.0	1.0	1.0	2.5	1.0	1.0	1.0	25.0	28.333333333333332	8.6	28.333333333333332	106.66666666666667	19.5	1.0	0.0	1.0	7.75	20.416666666666668	17.0	86.58253968253968	82.86666666666666	1.2	1.0	4.0	22.0	21.694372294372293	1.2857142857142858	1.0	1.4285714285714286	37.583333333333336	1.4	12.833333333333332	174.37179487179486	110.13461538461539	62.384523809523806	174.86785714285713	2.0	1.0	2.2	68.25	14.571717171717172	13.666666666666668	50.193939393939395	0.0	10.666666666666666	227.6278659611993	11.666666666666668	0.0	1.0	33.80238095238095	131.75	64.08333333333333	5.0	13.333333333333332	24.0	5.933333333333334	41.666666666666664	35.03333333333333	2.0	14.5	1.4444444444444444	1006.4897983595353	88.625	10.0	16.977777777777778	17.60238095238095	1.6	1.8	1.0	1.5	1.3333333333333333	7.666666666666667	0.0	0.0	6.25	1.25	1.5	4.666666666666667	3.6666666666666665	0.0	1.6153846153846154	6.5	1.0	2.0	1.25	3.6	1.0	0.0	2.0	1.0	1.5	2.5
