"V1","aro","pvalues","score","loc1","loc2","locs","adj_pvalues","sign_rank"
"erm(32)",3004592,0.00153621907747423,39.9955366661389,"DEN17","SAO17","DEN17_vs_SAO17",0.590563894825638,5
"tet(C)",3000167,0.00018023998074994,42.67728156985,"DEN17","TOK17","DEN17_vs_TOK17",0.199886138651684,1
"Staphylococcus aureus fusE with mutation conferring resistance to fusidic acid",3003737,0.000958690472963706,46.085947962672,"DEN17","TOK17","DEN17_vs_TOK17",0.354395911505583,2
"vanE",3002907,0.000900516440226711,47.4877344929708,"DEN17","TOK17","DEN17_vs_TOK17",0.354395911505583,3
"SAT-4",3002897,0.00343820857649631,41.4423431020716,"DEN17","TOK17","DEN17_vs_TOK17",0.430218159696222,4
"Staphylococcus aureus LmrS",3004572,0.00240999546329222,49.4434528714647,"DEN17","TOK17","DEN17_vs_TOK17",0.430218159696222,5
"qacJ",3007014,0.00163580388845873,32.4328442316876,"DEN17","VIE17","DEN17_vs_VIE17",0.510054868129525,1
"Staphylococcus aureus LmrS",3004572,0.00725807756741439,36.007355955268,"DEN17","VIE17","DEN17_vs_VIE17",0.510054868129525,2
"adeJ",3000781,0.00725807756741434,35.8096795931932,"DEN17","VIE17","DEN17_vs_VIE17",0.510054868129525,3
"tetB(58)",3003981,0.00515955049986971,29.9951358894669,"DEN17","VIE17","DEN17_vs_VIE17",0.510054868129525,4
"Escherichia coli soxR with mutation conferring antibiotic resistance",3003381,0.00884027424519014,35.3646152511245,"DEN17","VIE17","DEN17_vs_VIE17",0.510054868129525,5
"vanR gene in vanP cluster",3007191,0.00243016348413453,31.6060595508384,"DEN17","ZRH17","DEN17_vs_ZRH17",0.710215278238323,1
"mecD",3004185,0.00243016348413455,33.0292846701714,"DEN17","ZRH17","DEN17_vs_ZRH17",0.710215278238323,2
"Mycolicibacterium smegmatis ndh with mutation conferring resistance to isoniazid",3003778,0.000956882079032423,30.6146697512589,"DEN17","ZRH17","DEN17_vs_ZRH17",0.710215278238323,3
"vatE",3002844,0.00243016348413455,33.7577324184363,"DEN17","ZRH17","DEN17_vs_ZRH17",0.710215278238323,4
"mdtG",3001329,0.02501183475783,40.8580753111298,"DEN17","ZRH17","DEN17_vs_ZRH17",0.789861246155031,5
"macB",3000535,0.999997800496647,4.00000000051204,"DOH17","ILR17","DOH17_vs_ILR17",0.999997800496647,1
"RanA",3005091,0.999997800496647,4.00000000051204,"DOH17","ILR17","DOH17_vs_ILR17",0.999997800496647,2
"evgS",3000833,0.999997800496647,4.00000000051204,"DOH17","ILR17","DOH17_vs_ILR17",0.999997800496647,3
"bcrA",3002987,0.999997800496647,4.00000000051204,"DOH17","ILR17","DOH17_vs_ILR17",0.999997800496647,4
"adeL",3000620,0.999997800496647,4.00000000051204,"DOH17","ILR17","DOH17_vs_ILR17",0.999997800496647,5
"macB",3000535,0.999999134321422,4.0000000003176,"DOH17","MIN17","DOH17_vs_MIN17",0.999999134321422,1
"RanA",3005091,0.999999134321422,4.0000000003176,"DOH17","MIN17","DOH17_vs_MIN17",0.999999134321422,2
"evgS",3000833,0.999999134321422,4.0000000003176,"DOH17","MIN17","DOH17_vs_MIN17",0.999999134321422,3
"bcrA",3002987,0.999999134321422,4.0000000003176,"DOH17","MIN17","DOH17_vs_MIN17",0.999999134321422,4
"adeL",3000620,0.999999134321422,4.0000000003176,"DOH17","MIN17","DOH17_vs_MIN17",0.999999134321422,5
"macB",3000535,0.999999641020255,4.00000000054741,"DOH17","NYC17","DOH17_vs_NYC17",0.999999641020255,1
"RanA",3005091,0.999999641020255,4.00000000054741,"DOH17","NYC17","DOH17_vs_NYC17",0.999999641020255,2
"evgS",3000833,0.999999641020255,4.00000000054741,"DOH17","NYC17","DOH17_vs_NYC17",0.999999641020255,3
"bcrA",3002987,0.999999641020255,4.00000000054741,"DOH17","NYC17","DOH17_vs_NYC17",0.999999641020255,4
"adeL",3000620,0.999999641020255,4.00000000054741,"DOH17","NYC17","DOH17_vs_NYC17",0.999999641020255,5
"macB",3000535,0.997148565960342,10.7716070984887,"DOH17","SAN17","DOH17_vs_SAN17",0.998259091607753,1
"RanA",3005091,0.997148565960342,10.7716070984887,"DOH17","SAN17","DOH17_vs_SAN17",0.998259091607753,2
"evgS",3000833,0.997148565957275,10.2689782419269,"DOH17","SAN17","DOH17_vs_SAN17",0.998259091607753,3
"bcrA",3002987,0.996892141732236,14.4219277223885,"DOH17","SAN17","DOH17_vs_SAN17",0.998259091607753,4
"adeL",3000620,0.996963595695199,13.8246143710233,"DOH17","SAN17","DOH17_vs_SAN17",0.998259091607753,5
"vanT gene in vanC cluster",3002970,0.00371655100012931,40.1127400167072,"DOH17","SAO17","DOH17_vs_SAO17",0.610480705945942,1
"RlmA(II)",3001301,0.00684280781282444,39.3714741240646,"DOH17","SAO17","DOH17_vs_SAO17",0.610480705945942,2
"tet(35)",3000481,0.00684280781282439,41.997608133143,"DOH17","SAO17","DOH17_vs_SAO17",0.610480705945942,3
"Klebsiella pneumoniae KpnE",3004580,0.00347014173390272,34.4014599853778,"DOH17","SAO17","DOH17_vs_SAO17",0.610480705945942,4
"Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid",3004157,0.00347014173390275,35.4010843523243,"DOH17","SAO17","DOH17_vs_SAO17",0.610480705945942,5
"tet(C)",3000167,0.000336043851003307,42.9085871834522,"DOH17","TOK17","DOH17_vs_TOK17",0.423079208413164,1
"macB",3000535,0.999997946849915,4.00000000023274,"DOH17","TOK17","DOH17_vs_TOK17",0.999997946849915,2
"RanA",3005091,0.997116081992936,10.9621444389367,"DOH17","TOK17","DOH17_vs_TOK17",0.999997946849915,3
"evgS",3000833,0.999997946849915,4.00000000023274,"DOH17","TOK17","DOH17_vs_TOK17",0.999997946849915,4
"bcrA",3002987,0.997116081992936,10.9621444389367,"DOH17","TOK17","DOH17_vs_TOK17",0.999997946849915,5
"macB",3000535,0.999999935382298,4.00000000048189,"DOH17","VIE17","DOH17_vs_VIE17",0.999999935382298,1
"RanA",3005091,0.999999935382298,4.00000000048189,"DOH17","VIE17","DOH17_vs_VIE17",0.999999935382298,2
"evgS",3000833,0.999999935382298,4.00000000048189,"DOH17","VIE17","DOH17_vs_VIE17",0.999999935382298,3
"bcrA",3002987,0.999999935382298,4.00000000048189,"DOH17","VIE17","DOH17_vs_VIE17",0.999999935382298,4
"adeL",3000620,0.999999935382298,4.00000000048189,"DOH17","VIE17","DOH17_vs_VIE17",0.999999935382298,5
"macB",3000535,0.999998594837602,4.00000000048041,"DOH17","ZRH17","DOH17_vs_ZRH17",0.999998594837602,1
"RanA",3005091,0.999998594837602,4.00000000048041,"DOH17","ZRH17","DOH17_vs_ZRH17",0.999998594837602,2
"evgS",3000833,0.999998594837602,4.00000000048041,"DOH17","ZRH17","DOH17_vs_ZRH17",0.999998594837602,3
"bcrA",3002987,0.999998594837602,4.00000000048041,"DOH17","ZRH17","DOH17_vs_ZRH17",0.999998594837602,4
"adeL",3000620,0.999998594837602,4.00000000048041,"DOH17","ZRH17","DOH17_vs_ZRH17",0.999998594837602,5
"macB",3000535,0.999999239816628,4.00000000038418,"ILR17","MIN17","ILR17_vs_MIN17",0.999999239816628,1
"RanA",3005091,0.999999239816628,4.00000000038418,"ILR17","MIN17","ILR17_vs_MIN17",0.999999239816628,2
"evgS",3000833,0.999999239816628,4.00000000038418,"ILR17","MIN17","ILR17_vs_MIN17",0.999999239816628,3
"bcrA",3002987,0.999999239816628,4.00000000038418,"ILR17","MIN17","ILR17_vs_MIN17",0.999999239816628,4
"adeL",3000620,0.999999239816628,4.00000000038418,"ILR17","MIN17","ILR17_vs_MIN17",0.999999239816628,5
"vanS gene in vanP cluster",3007192,0.00185578532613433,37.8651694307654,"ILR17","NYC17","ILR17_vs_NYC17",0.613522628820012,1
"rsmA",3005069,0.00185578532613434,38.2806699303834,"ILR17","NYC17","ILR17_vs_NYC17",0.613522628820012,2
"lin",3004651,0.000570303045181848,37.8840673758232,"ILR17","NYC17","ILR17_vs_NYC17",0.613522628820012,3
"AAC(3)-Ib/AAC(6')-Ib3 bifunctional protein",3002600,0.00183126835622435,39.0175755872634,"ILR17","NYC17","ILR17_vs_NYC17",0.613522628820012,4
"ErmH",3002823,0.000843395897317169,38.8512763360227,"ILR17","NYC17","ILR17_vs_NYC17",0.613522628820012,5
"ramA",3000823,0.0336261838087933,22.2923751433175,"ILR17","SAN17","ILR17_vs_SAN17",0.808113127017787,1
"qacJ",3007014,0.0186480272602543,28.2339650700307,"ILR17","SAN17","ILR17_vs_SAN17",0.808113127017787,2
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.0044399763618598,23.3039628709014,"ILR17","SAN17","ILR17_vs_SAN17",0.808113127017787,3
"Mycobacterium tuberculosis thyA with mutation conferring resistance to para-aminosalicylic acid",3004153,0.0336261838087932,25.5482827919232,"ILR17","SAN17","ILR17_vs_SAN17",0.808113127017787,4
"vanT gene in vanC cluster",3002970,0.0336261838087938,24.6878438339071,"ILR17","SAN17","ILR17_vs_SAN17",0.808113127017787,5
"Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid",3004157,0.000174767237834076,24.8373892078279,"ILR17","SAO17","ILR17_vs_SAO17",0.0877914091386511,1
"APH(6)-Id",3002660,0.000148079913129115,28.1781999130019,"ILR17","SAO17","ILR17_vs_SAO17",0.0877914091386511,2
"sul1",3000410,0.000174767237834076,24.524813096716,"ILR17","SAO17","ILR17_vs_SAO17",0.0877914091386511,3
"rsmA",3005069,0.000269506882277985,35.2296066446257,"ILR17","SAO17","ILR17_vs_SAO17",0.0887913489700288,4
"cph",3007075,0.000294596380126174,30.8647572433435,"ILR17","SAO17","ILR17_vs_SAO17",0.0887913489700288,5
"SAT-4",3002897,0.000367007659042418,48.0984335556592,"ILR17","TOK17","ILR17_vs_TOK17",0.115258744981737,1
"rsmA",3005069,0.000834109338683623,40.0762999793086,"ILR17","TOK17","ILR17_vs_TOK17",0.115258744981737,2
"vanY gene in vanB cluster",3002956,0.000482589426319626,33.8271549137035,"ILR17","TOK17","ILR17_vs_TOK17",0.115258744981737,3
"efmA",3003954,0.000355943647042426,35.4318761155027,"ILR17","TOK17","ILR17_vs_TOK17",0.115258744981737,4
"Mycobacterium tuberculosis gidB mutation conferring resistance to streptomycin",3003470,0.00075755486693437,38.5396206872343,"ILR17","TOK17","ILR17_vs_TOK17",0.115258744981737,5
"macB",3000535,0.999997638550839,4.00000000054847,"ILR17","VIE17","ILR17_vs_VIE17",0.999997638550839,1
"RanA",3005091,0.999997638550839,4.00000000054847,"ILR17","VIE17","ILR17_vs_VIE17",0.999997638550839,2
"evgS",3000833,0.999997638550839,4.00000000054847,"ILR17","VIE17","ILR17_vs_VIE17",0.999997638550839,3
"bcrA",3002987,0.999997638550839,4.00000000054847,"ILR17","VIE17","ILR17_vs_VIE17",0.999997638550839,4
"adeL",3000620,0.999997638550839,4.00000000054847,"ILR17","VIE17","ILR17_vs_VIE17",0.999997638550839,5
"gadX",3000508,0.0284832582323766,37.9112482595635,"ILR17","ZRH17","ILR17_vs_ZRH17",0.696058054916516,1
"mepA",3000026,0.028889569075653,38.7718247002549,"ILR17","ZRH17","ILR17_vs_ZRH17",0.696058054916516,2
"bcrC",3003250,0.0160686523319002,30.6273577058198,"ILR17","ZRH17","ILR17_vs_ZRH17",0.696058054916516,3
"tet(35)",3000481,0.0243324872191821,38.6320063504821,"ILR17","ZRH17","ILR17_vs_ZRH17",0.696058054916516,4
"Escherichia coli soxR with mutation conferring antibiotic resistance",3003381,0.0273801736397869,39.1421796716313,"ILR17","ZRH17","ILR17_vs_ZRH17",0.696058054916516,5
"macB",3000535,0.99999935823921,4.00000000041956,"MIN17","NYC17","MIN17_vs_NYC17",0.99999935823921,1
"RanA",3005091,0.99999935823921,4.00000000041956,"MIN17","NYC17","MIN17_vs_NYC17",0.99999935823921,2
"evgS",3000833,0.99999935823921,4.00000000041956,"MIN17","NYC17","MIN17_vs_NYC17",0.99999935823921,3
"bcrA",3002987,0.99999935823921,4.00000000041956,"MIN17","NYC17","MIN17_vs_NYC17",0.99999935823921,4
"adeL",3000620,0.99999935823921,4.00000000041956,"MIN17","NYC17","MIN17_vs_NYC17",0.99999935823921,5
"macB",3000535,0.997134510198219,10.7716071037064,"MIN17","SAN17","MIN17_vs_SAN17",0.998249697747039,1
"RanA",3005091,0.997134510198219,10.7716071037064,"MIN17","SAN17","MIN17_vs_SAN17",0.998249697747039,2
"evgS",3000833,0.998151613749365,10.2689782229508,"MIN17","SAN17","MIN17_vs_SAN17",0.998249697747039,3
"bcrA",3002987,0.996858589685899,14.4219277276062,"MIN17","SAN17","MIN17_vs_SAN17",0.998249697747039,4
"adeL",3000620,0.996935476382802,13.824614376241,"MIN17","SAN17","MIN17_vs_SAN17",0.998249697747039,5
"macB",3000535,0.999995483514694,4.00000000051384,"MIN17","SAO17","MIN17_vs_SAO17",0.999995483514694,1
"RanA",3005091,0.999995483514694,4.00000000051384,"MIN17","SAO17","MIN17_vs_SAO17",0.999995483514694,2
"evgS",3000833,0.999995483514694,4.00000000051384,"MIN17","SAO17","MIN17_vs_SAO17",0.999995483514694,3
"bcrA",3002987,0.999995483514694,4.00000000051384,"MIN17","SAO17","MIN17_vs_SAO17",0.999995483514694,4
"adeL",3000620,0.996990907156977,14.1272018878039,"MIN17","SAO17","MIN17_vs_SAO17",0.999995483514694,5
"macB",3000535,0.999996595206021,4.0000000005048,"MIN17","TOK17","MIN17_vs_TOK17",0.999996595206021,1
"RanA",3005091,0.997099556431333,10.9621444441545,"MIN17","TOK17","MIN17_vs_TOK17",0.999996595206021,2
"evgS",3000833,0.999996595206021,4.0000000005048,"MIN17","TOK17","MIN17_vs_TOK17",0.999996595206021,3
"bcrA",3002987,0.997099556431333,10.9621444441545,"MIN17","TOK17","MIN17_vs_TOK17",0.999996595206021,4
"adeL",3000620,0.996881596686886,18.8515780413643,"MIN17","TOK17","MIN17_vs_TOK17",0.999996595206021,5
"macB",3000535,0.999999066352293,4.00000000035403,"MIN17","VIE17","MIN17_vs_VIE17",0.999999066352293,1
"RanA",3005091,0.999999066352293,4.00000000035403,"MIN17","VIE17","MIN17_vs_VIE17",0.999999066352293,2
"evgS",3000833,0.999999066352293,4.00000000035403,"MIN17","VIE17","MIN17_vs_VIE17",0.999999066352293,3
"bcrA",3002987,0.999999066352293,4.00000000035403,"MIN17","VIE17","MIN17_vs_VIE17",0.999999066352293,4
"adeL",3000620,0.999999066352293,4.00000000035403,"MIN17","VIE17","MIN17_vs_VIE17",0.999999066352293,5
"macB",3000535,0.999998045703841,4.00000000035255,"MIN17","ZRH17","MIN17_vs_ZRH17",0.999998045703841,1
"RanA",3005091,0.999998045703841,4.00000000035255,"MIN17","ZRH17","MIN17_vs_ZRH17",0.999998045703841,2
"evgS",3000833,0.999998045703841,4.00000000035255,"MIN17","ZRH17","MIN17_vs_ZRH17",0.999998045703841,3
"bcrA",3002987,0.999998045703841,4.00000000035255,"MIN17","ZRH17","MIN17_vs_ZRH17",0.999998045703841,4
"adeL",3000620,0.999998045703841,4.00000000035255,"MIN17","ZRH17","MIN17_vs_ZRH17",0.999998045703841,5
"SAT-2",3002895,0.00112687976316587,22.7652621924902,"NYC17","SAN17","NYC17_vs_SAN17",0.267633943751896,1
"ErmX",3000596,0.00112687976316587,21.1226382147876,"NYC17","SAN17","NYC17_vs_SAN17",0.267633943751896,2
"Streptococcus agalactiae mprF",3003774,0.00112687976316588,22.3843918093539,"NYC17","SAN17","NYC17_vs_SAN17",0.267633943751896,3
"AAC(6')-Ib-cr1",3002547,0.00112687976316587,23.6040092687988,"NYC17","SAN17","NYC17_vs_SAN17",0.267633943751896,4
"tlrB conferring tylosin resistance",3001299,0.00112687976316586,20.489066248552,"NYC17","SAN17","NYC17_vs_SAN17",0.267633943751896,5
"Klebsiella pneumoniae KpnE",3004580,7.86732367069456e-05,32.1066419776137,"NYC17","SAO17","NYC17_vs_SAO17",0.112188035544104,1
"vanS gene in vanP cluster",3007192,0.000651822988512674,50.9116430542697,"NYC17","SAO17","NYC17_vs_SAO17",0.116187447702384,2
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.000612667553508916,40.9825896678819,"NYC17","SAO17","NYC17_vs_SAO17",0.116187447702384,3
"Pseudomonas aeruginosa emrE",3004038,0.000612667553508916,41.481579283182,"NYC17","SAO17","NYC17_vs_SAO17",0.116187447702384,4
"myrA",3001300,0.000631842804644144,44.7904782753221,"NYC17","SAO17","NYC17_vs_SAO17",0.116187447702384,5
"catB3",3002676,0.00114752701183282,46.163228108654,"NYC17","TOK17","NYC17_vs_TOK17",0.592536882052642,1
"vanW gene in vanI cluster",3003724,0.00193331153583131,47.0074725705707,"NYC17","TOK17","NYC17_vs_TOK17",0.592536882052642,2
"tet(C)",3000167,0.00174710637866818,52.3168893954602,"NYC17","TOK17","NYC17_vs_TOK17",0.592536882052642,3
"myrA",3001300,0.00203620921667575,48.6836861607858,"NYC17","TOK17","NYC17_vs_TOK17",0.592536882052642,4
"mdtH",3001216,0.000471844128035945,41.7663396904861,"NYC17","TOK17","NYC17_vs_TOK17",0.592536882052642,5
"macB",3000535,0.999999729588031,4.00000000021478,"NYC17","VIE17","NYC17_vs_VIE17",0.999999729588031,1
"RanA",3005091,0.999999729588031,4.00000000021478,"NYC17","VIE17","NYC17_vs_VIE17",0.999999729588031,2
"evgS",3000833,0.999999729588031,4.00000000021478,"NYC17","VIE17","NYC17_vs_VIE17",0.999999729588031,3
"bcrA",3002987,0.999999729588031,4.00000000021478,"NYC17","VIE17","NYC17_vs_VIE17",0.999999729588031,4
"adeL",3000620,0.999999729588031,4.00000000021478,"NYC17","VIE17","NYC17_vs_VIE17",0.999999729588031,5
"lin",3004651,0.000333963166889772,29.8318302143408,"NYC17","ZRH17","NYC17_vs_ZRH17",0.495935302831311,1
"vanS gene in vanP cluster",3007192,0.001781378330131,38.9166807744431,"NYC17","ZRH17","NYC17_vs_ZRH17",0.881782273414845,2
"Mycobacterium tuberculosis variant bovis embB with mutation conferring resistance to ethambutol",3003325,0.00146866163590227,39.5801885954507,"NYC17","ZRH17","NYC17_vs_ZRH17",0.881782273414845,3
"macB",3000535,0.999998838343583,4.00000000021424,"NYC17","ZRH17","NYC17_vs_ZRH17",0.999998838343583,4
"RanA",3005091,0.999998838343583,4.00000000021424,"NYC17","ZRH17","NYC17_vs_ZRH17",0.999998838343583,5
"macB",3000535,0.997425705773334,10.771607088307,"SAN17","SAO17","SAN17_vs_SAO17",0.997705840928169,1
"RanA",3005091,0.997425705773334,10.771607088307,"SAN17","SAO17","SAN17_vs_SAO17",0.997705840928169,2
"evgS",3000833,0.997425705773334,10.2689782317452,"SAN17","SAO17","SAN17_vs_SAO17",0.997705840928169,3
"bcrA",3002987,0.997212396506334,14.4219277122068,"SAN17","SAO17","SAN17_vs_SAO17",0.997705840928169,4
"adeL",3000620,0.761261532607999,23.9518161874968,"SAN17","SAO17","SAN17_vs_SAO17",0.997705840928169,5
"Staphylococcus aureus norA",3004667,0.00176028797607438,27.2680544079522,"SAN17","TOK17","SAN17_vs_TOK17",0.342620976124748,1
"tet(L)",3000179,0.00183023338782844,34.6384350723808,"SAN17","TOK17","SAN17_vs_TOK17",0.342620976124748,2
"SAT-2",3002895,0.0025442151692431,33.5797926776434,"SAN17","TOK17","SAN17_vs_TOK17",0.342620976124748,3
"efmA",3003954,0.000674531828645851,32.3480851345674,"SAN17","TOK17","SAN17_vs_TOK17",0.342620976124748,4
"tet(C)",3000167,0.0023626563076046,38.0041592798899,"SAN17","TOK17","SAN17_vs_TOK17",0.342620976124748,5
"SAT-3",3002898,0.00210461251626339,21.097808288324,"SAN17","VIE17","SAN17_vs_VIE17",0.45187677840834,1
"tet(L)",3000179,0.00237651198261336,19.2517218108607,"SAN17","VIE17","SAN17_vs_VIE17",0.45187677840834,2
"SAT-2",3002895,0.00210461251626336,23.4132856177811,"SAN17","VIE17","SAN17_vs_VIE17",0.45187677840834,3
"tet(J)",3000177,0.00237651198261335,21.0974180757013,"SAN17","VIE17","SAN17_vs_VIE17",0.45187677840834,4
"ErmX",3000596,0.00126608379379744,18.5129194387488,"SAN17","VIE17","SAN17_vs_VIE17",0.45187677840834,5
"macB",3000535,0.996907881252914,10.7716071036752,"SAN17","ZRH17","SAN17_vs_ZRH17",0.998112244780762,1
"RanA",3005091,0.996907881252914,10.7716071036752,"SAN17","ZRH17","SAN17_vs_ZRH17",0.998112244780762,2
"evgS",3000833,0.99801420090038,10.2689782229393,"SAN17","ZRH17","SAN17_vs_ZRH17",0.998112244780762,3
"bcrA",3002987,0.996632073781461,14.421927727575,"SAN17","ZRH17","SAN17_vs_ZRH17",0.998112244780762,4
"adeL",3000620,0.996708928975915,13.8246143762098,"SAN17","ZRH17","SAN17_vs_ZRH17",0.998112244780762,5
"abcA",3003942,4.56807375405494e-05,47.4244160681434,"SAO17","TOK17","SAO17_vs_TOK17",0.0534921436599834,1
"SAT-4",3002897,0.000720706499142065,50.2777772268041,"SAO17","TOK17","SAO17_vs_TOK17",0.2716342109383,2
"Klebsiella pneumoniae KpnE",3004580,0.000903212926496873,45.3899530129428,"SAO17","TOK17","SAO17_vs_TOK17",0.2716342109383,3
"Planobispora rosea EF-Tu mutants conferring resistance to inhibitor GE2270A",3003361,0.000927870916954057,45.7721329985495,"SAO17","TOK17","SAO17_vs_TOK17",0.2716342109383,4
"vanE",3002907,0.00166304626718097,54.5217138316105,"SAO17","TOK17","SAO17_vs_TOK17",0.389485435773782,5
"Klebsiella pneumoniae KpnE",3004580,0.00024023710649251,33.4735544068282,"SAO17","VIE17","SAO17_vs_VIE17",0.160958861349982,1
"Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid",3004157,0.00024023710649251,32.5163597922413,"SAO17","VIE17","SAO17_vs_VIE17",0.160958861349982,2
"Pseudomonas aeruginosa emrE",3004038,0.000934509395244742,38.4661491978989,"SAO17","VIE17","SAO17_vs_VIE17",0.250448517925591,3
"myrA",3001300,0.000911346844599145,40.136429581245,"SAO17","VIE17","SAO17_vs_VIE17",0.250448517925591,4
"Escherichia coli gyrA conferring resistance to fluoroquinolones",3003294,0.000934509395244739,40.7415355088371,"SAO17","VIE17","SAO17_vs_VIE17",0.250448517925591,5
"Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid",3004157,0.000346574105138339,35.2202323599742,"SAO17","ZRH17","SAO17_vs_ZRH17",0.434950501948616,1
"abcA",3003942,0.000885998724190976,36.2845403237254,"SAO17","ZRH17","SAO17_vs_ZRH17",0.555964199429837,2
"vanY gene in vanM cluster",3002961,0.00221261355760551,30.7263699321086,"SAO17","ZRH17","SAO17_vs_ZRH17",0.694207503698729,3
"ErmR",3000594,0.00219888015833476,38.1514947356858,"SAO17","ZRH17","SAO17_vs_ZRH17",0.694207503698729,4
"blt",3003006,0.0123059481937172,46.3608624474353,"SAO17","ZRH17","SAO17_vs_ZRH17",0.781244228571532,5
"qacJ",3007014,0.00133240197392664,43.8848038432731,"TOK17","VIE17","TOK17_vs_VIE17",0.699967448989337,1
"catB3",3002676,0.00505144643868106,43.6023322159083,"TOK17","VIE17","TOK17_vs_VIE17",0.699967448989337,2
"vanW gene in vanI cluster",3003724,0.00395852211997407,41.616533884552,"TOK17","VIE17","TOK17_vs_VIE17",0.699967448989337,3
"vanY gene in vanM cluster",3002961,0.00512796665926249,33.8709986989522,"TOK17","VIE17","TOK17_vs_VIE17",0.699967448989337,4
"efmA",3003954,0.00505144643868105,39.787470573746,"TOK17","VIE17","TOK17_vs_VIE17",0.699967448989337,5
"vanY gene in vanM cluster",3002961,0.00170865609789861,30.8341829747874,"TOK17","ZRH17","TOK17_vs_ZRH17",0.753411726285498,1
"tet(C)",3000167,0.00177412494415737,46.5983718838575,"TOK17","ZRH17","TOK17_vs_ZRH17",0.753411726285498,2
"AAC(6')-Iy",3002569,0.00170865609789861,33.2055384004104,"TOK17","ZRH17","TOK17_vs_ZRH17",0.753411726285498,3
"macB",3000535,0.999998831059538,4.0000000002456,"TOK17","ZRH17","TOK17_vs_ZRH17",0.999998831059538,4
"RanA",3005091,0.996872941808476,10.9621444441232,"TOK17","ZRH17","TOK17_vs_ZRH17",0.999998831059538,5
"macB",3000535,0.999998605781636,4.00000000051684,"VIE17","ZRH17","VIE17_vs_ZRH17",0.999998605781636,1
"RanA",3005091,0.999998605781636,4.00000000051684,"VIE17","ZRH17","VIE17_vs_ZRH17",0.999998605781636,2
"evgS",3000833,0.999998605781636,4.00000000051684,"VIE17","ZRH17","VIE17_vs_ZRH17",0.999998605781636,3
"bcrA",3002987,0.999998605781636,4.00000000051684,"VIE17","ZRH17","VIE17_vs_ZRH17",0.999998605781636,4
"adeL",3000620,0.999998605781636,4.00000000051684,"VIE17","ZRH17","VIE17_vs_ZRH17",0.999998605781636,5
